document	label
invasive	0
not been treated properly	0
not a price worth paying	0
call on	1
if we want to apply	1
the israeli criminals of war	0
rejection of	0
called	0
went it alone	0
master of escalation	0
expressed his surprise	1
understanding	1
a success	1
wants	1
want	1
crime against humanity	0
the world's biggest exporter	0
opposition	0
do reject	0
promise	1
declining	0
violent protests	0
final end to violence and terrorism	1
it's over	1
disputed by	0
what would then remain	0
threatened	0
might already be implementing	0
challenges	0
hope	1
freaky	0
ballooned far beyond	0
simply because	0
could hardly hide his excitement	1
legitimate	1
if that is what you can call them	0
freak show	0
used to boast	1
still smarting	0
some guano rock in the pacific	0
vowed	1
a strong hope	1
were noteworthy	1
ballot rigging	0
are not sympathetic	0
will not concur	0
everything depends	0
criticizing	0
dangerous	0
formidable supernatural powers	0
rogue	0
like the suffering	0
were not prepared	0
telling lies	0
readily accept	1
forcibly wanted to prevent	0
a superficial exercise	0
severely damaged	0
club fed	0
accuses	0
can not refuse offering cooperation	1
were treated with suspicion	0
position of not recognizing	0
an unpredictable , anarchical situation	0
it's a challenge	0
warned	0
inhuman treatment	0
detrimental	0
the like of which has never been seen before	0
favored	1
sincerity	1
whatever that is	0
firm support	1
ala fidel castro left - leaning anti - american philosophy	0
unmanageable	0
repeated his stereotyped allegations against	0
such was the very sin	0
inhumanely	0
draw vindictive reactions	0
had hit	0
firmly oppose	0
stick to his principles	1
concerns	0
accusations	0
certainly help	1
unsound	0
deadlock	0
calls for	1
ok's	1
deviant	0
should not tolerate	0
peace be upon him	1
opposes and rejects	0
endorsed	1
wide awake	1
policy of hegemony	1
hugging	1
spurned	0
has lashed out	0
scandalous	0
credibility evaporated	0
fears	0
want	1
discontent with	0
the action of several military generals	0
moments of terror	0
high level	1
true threat	0
numerous serious abuses	0
was hoping	1
highly respected	1
will seek to support	1
nobody is happy	0
strategic importance	1
accused	0
is not to have a strategic vision	0
advancing	1
has become tense again	0
it is almost impossible	0
totally lack planning and administrative control	0
repressive	0
who is ordinarily so sure of himself and of his jokes	0
won the assurance	1
troublemakers	0
failed the 'free and fair' test	0
precarious	0
had himself to blame	0
flaws	0
frustrated	0
restraint	1
in supporting	1
empty - handed	0
been subjected to abusive language	0
not sufficient	0
request asking	1
with some effort , he pins the flailing child down on the changing table only to discover there are no diapers in the house	0
war crimes	0
axis of evil	0
far out of tune	0
imbibed them amidst the safety and leisure	0
problem	0
recognize	1
to fight	0
for the benefit and well - being of future generations all over the planet	1
dangerous	0
claiming	0
or think they know	0
evil	0
condemn	0
oppressive	0
has perfectly accomplished	1
provocation	0
false	0
appears to be sidestepping the conventions	0
same as before	0
want to	1
conducting a calculated campaign of intimidation	0
threatening	0
blasts	0
which is getting worse day after day	0
this level of hysteria	0
in addition to being effective	1
m feeling much better	1
restraint	1
pure fiction	0
unlike the cold war , is rid of the north - south confrontation	1
as if not enough	0
supported	1
it is true	1
invite	1
proved ineffective	0
ca n't help but wonder	0
quite a problem	0
axis of evil	0
wait - and - see	0
unpopular system	0
raising the objection	0
i ca n't imagine anything that could surpass that	1
are quite respectful	1
adversarial us position	0
relentlessly demonstrated	0
invitation	1
bring hope for african economic renewal and greater democracy	1
the evil is real	0
abrupt escalation	0
seeking freedom	1
after the collapse of all their arguments	0
villains	0
a coup	0
against	0
easier	1
the sound of explosions from 7 - ton bombs	0
constitutes no permanent life insurance	0
was a turning point	1
only just begun	0
we fought for half of our lives	0
developing weapons of mass destruction	0
lost ground	0
kill	0
hardly convincing	0
strong support	1
not only	1
comfort	0
is giving the civil rights advocates a hearty thumbs up	1
of more	0
violates the united nations charter	0
holds	0
will profit as well	1
the discovery of god - given human rights	1
offered	1
criticizing not	0
gravity	0
forms a wretched background	0
greatly miscalculating	0
would not be harmed	1
superior	0
would also support	1
talk about clueless	0
truly inconceivable	0
fear	0
hope	1
people who love freedom	1
sent packing	0
thanks to	1
you frustrate as many voters as you can	0
the rare opportunity	1
it will not be a coup so long as the united states thinks it is not	0
attacks on the freedoms and values	0
claimed	0
not based on fears	1
collusive nexus	0
perceived	1
expressed the hope	1
axis of evil dogma	0
constant aggressive attitude	0
purpose	1
understand	1
wantonly infringing	0
however	0
very likely	0
justice must be done	1
assassinate' the rights	0
accuses	0
believe	1
difficult	0
no longer any more of a problem for europe than the lack of development	0
has resisted	0
put him at an advantage	1
horrifying act of oppression	0
that there is a future to be built	1
their insistence	1
irresponsible	0
peace	1
such concerns	0
want change	1
stretched to the limit	0
called	1
if unexpected incidents took place to arafat's safety	0
hard - line	0
the criticisms	0
strategy of suppression	0
a crime against humanity	0
everything seems to be collapsing	0
anti - democractic	0
is the appropriate one	1
at the request	1
was seen	0
called on	1
fight terrorism alone	0
calls for	1
fundamental freedoms	1
a free hand regarding chechnia	1
the public affairs show	0
go out into the streets to defend	1
better than anybody could have hoped for	1
under the pretext of security considerations	0
intimidation	0
crisis of illegitimacy	0
grieving	0
most dreadful events in history	0
not the zionists	1
sought to project itself	1
condemns	0
kill	0
accused	0
begins to bear fruit	1
to exchange harsh words	0
disapproval	0
march on the presidential palace	0
have to bash	0
the world will be much safer	1
communicative compulsions of dancing to the tunes of evocative sound bytes	0
the distress	0
recognition	1
demands	0
clashed violently	0
denounced	0
hoped	1
legitimate	1
that would have integrity	1
invited	1
would set a precedent that could affect the fate of us soldiers sent out to risky areas of this planet	0
hue and cry	0
which is the equivalent of respect for democracy	1
devoted to promoting and safeguarding human rights and fundamental freedoms	1
deep social polarization	0
victory	1
open	0
accuses	0
as if the crowd and people's nerves were already not enough to heat up the atmosphere	0
it violates the rule of law	0
emptiness	0
gave the guerrillas the right	0
congratulated	1
such israeli infractions	0
rigged	0
solitary road	0
have hinted	0
bitter destruction	0
have raised fresh questions	0
popular support	1
proposed	1
protests	0
desperate	0
you face a catastrophe	0
inexcusable mistake	0
replete with	1
positive control	1
are being kept in cages	0
appealed	1
the biggest concern	0
unfortunately	0
reiterated his call for	1
scenes of destruction	0
refuses to consider	0
human rights violations	0
not in its favor	0
enormous	1
feared	0
warned	0
welcomed	1
impassioned american campaign against new phobias	0
accusing	0
always accuses	0
to warn	0
calls	0
thwarting	0
for fear of	0
repetitive	0
repeated reference	0
so conservative that it makes pat buchanan look vegetarian	0
compliant	0
this suffering	0
might even be higher than	0
crush	0
forever hold their peace	0
complete with walls and razor wire	0
friendly	1
bad treatment	0
ruined	0
worsening	0
obvious domestic difficulties	0
as exaggerated	0
complained	0
so - called	0
have been warned	0
enshrined	1
let's support them	1
angered	0
tensions	0
appreciated	1
best thing	1
traitorous	0
stunned and wondering	0
refusing	0
as full citizens in the same sate	1
deceptive ploys	0
subverts	0
dogged	0
be optimistic	1
would not accept	0
declined	0
fell out	0
has no moral excuse for shooting people merely demanding a new constitution	0
aggressive	0
excited	1
deliberately	0
has encouraged	1
offered to hold talks	1
hopes	1
greenpeace is here to voice the concerns of millions of people	0
plotting	0
sees	0
plotting	0
legitimate	1
labeled	0
is worrying	0
have to keep them happy and healthy	0
achieving nothing	0
never an encouraging word if	0
came forward justifying	1
accused	0
patriotism	1
making liberal use of the but construction	0
lot of heartbreak over the years	0
criticism	0
current understanding	0
negative position	0
spitting incident or threat	0
are with	1
more than cancelled out	0
the best way	1
the rhetoric of good and evil is not suitable	0
not free and fair	0
unrealistic	0
slammed	0
vented her anger	0
only got worse	0
wants	1
were characterised by - - among others - - intimidation	0
strong initiative	1
are needed	0
urge to underline	1
losing the sympathy of the civilized world	0
true reflection of the people's will	1
to request	1
betrayal	0
backed	1
proliferation	0
and yet	0
hidden agents	0
should be looking up smiling	1
international dictatorship	0
have been critical of	0
atrocious conditions	0
bury past differences	1
preying	0
good starting point	1
opposes	0
calling for	1
a problem	0
unbelievable provocation	0
we look at a bleak future	0
neo - colonial	0
the euro , our currency	1
shackled like wild animals	0
unprecedented	0
feeding on the growing frustration	0
objections	0
the worst human rights violator in the world	0
ambitious	1
was agreed upon	1
will urge	1
only too aware	0
bellyaching	0
hoped	1
if a rocket launch fails	0
also failed	0
culprits	0
oversight	0
am happy	1
congratulated	1
surge	1
to support	1
hard to disagree	1
refuses	0
what could be worse	0
torture ! .	0
nor will mr . stoiber have any illusions	1
has recognized	1
reckless	0
will rise against	0
hurt	0
dictated to	0
running my ass off chasing you guys around	0
criticize	0
implored	1
traumatized	0
do not	0
believe	1
briefly appeared to be abating	1
all the global bellyaching	0
fortunately	1
to attack	0
objective and circumspect	1
moderate behavior	1
will increase	0
provoke	0
stop the circus	0
slowly growing weaker	0
injured scores	0
somewhat insane	0
worried	0
as enemies	0
sounded alarm bells	0
do n't care	0
concern	0
deserved	1
in protest	0
valiant intifadah	1
is supposed to guarantee	0
considered	0
it could be better	0
wo n't be sacrificed	1
flavour of conspiracy	0
manipulation	0
when it was lenient	1
impartial	1
nor does it seem proper	0
grave civilian suffering	0
exploited	0
the world has heated up a notch	0
frantically making efforts	1
have staged marches , banging on pots and pans , and other demonstrations to protest	0
an illusion	0
at it again	0
has not once	0
to denounce	0
loathsome action	0
other nations may try to do the same in less dire times	0
urging	1
appeared to be a show of force	0
ominous phenomenon	0
took to the streets	0
has proven to be	1
note with deep concern	0
enormous implications	0
axis of evil	0
sanctions busting	0
systematically stealing	0
rising chinese threat	0
changed the warning	0
not an acceptable method	0
one of the worst examples of rights abuses	0
powder keg	0
should not forget the horror	0
ignore the consequences	0
can easily talk	0
a sort of hannibal the cannibal production	0
friendship	1
has concerned	0
ever - increasing us influence	0
concern	0
has tended to undermine the growth of a human rights culture	0
pushes for	1
stand beside right and justice	1
dangerous	0
aspirations	1
expand peace and security	1
political warning must be heeded	0
good relations	1
purposely play up	0
has a point	1
warned	0
the refusal	0
called on	0
validate a sham	0
feel sorry for	0
mandatory	0
legal cover	0
is after imposing	1
feel	0
one of the most serious crises of our time	0
working around the clock	1
resented	0
pretexts	0
desperately needs	0
nor are they	0
even congratulated	0
triggers domestic turmoil	0
could explode	0
debate	0
serve as a warning	0
due regard	1
stolen an election	0
expressed concern	0
hostility towards	0
were likely not to be free and fair	0
not implemented in practice	0
most atrocious human rights violations	0
threat	0
is an act of objectionable brutality	0
did not conform to international standards	0
was concerned	0
his favourite newfie	0
front and centre	0
to thwart	1
pressure	1
promotion	1
meaningless	0
not satellites	0
better off	1
however	0
politically very difficult	0
stopped short of being free and fair	0
if it suddenly proved impossible	0
such a failure	0
even sent letters of protest	0
approves	1
suppress fury	1
the demonstrations	0
abuses including torture	0
widespread support	1
the visit has achieved positive and successful results	1
any sort of logical	0
nothing practical	0
the 'axis of evil	0
criticisms	0
could not find enough praise	1
reacted strongly	0
had been marred	0
loved ones	1
desire for revenge	0
over - financed	0
condemned	0
critical voice in	0
wanted	1
such desperation	0
disaster	0
violated his military oath	0
adopt concrete measures to stop the conflict	1
voter intimidation , last - minute election - law changes , and outright fraud	0
to demand	1
devastating	0
targeted killing	0
criticized	0
alienate itself	0
nothing that threatened the integrity	1
has considered	0
hopes	1
an opponent	0
bridle the israeli oppressive activity	1
encouraged	1
at turns passive and inflexible	0
denounce	0
stressed	1
in hell	0
do n't need the kind of politician brian tobin had become	0
better cared for	1
spoke in support of	1
will be able to achieve balanced economic growth	1
feared	0
approve	1
or even eliminated	1
very useful	1
voiced his condolences	0
suffers	0
anger	0
inept , abusive and authoritarian government	0
so shocking	0
so - called	0
blamed	0
abuse its position	0
invisible	0
to be used as a bargaining chip	0
strong resolve	1
aggression and savage atrocities	0
do n't like	0
mandatory	0
unconditional support	1
is deeply concerned	0
strong protest and criticism	0
not a basket case	0
have wished to	1
are lining up to condemn	0
but the concentration camp strongly resembles a dog pound	0
known	1
in the worst sort of way	0
bloody terrorism	0
the warnings	0
sneaked into	0
such us policy	0
inexorably	0
even in some cases pure falsehoods	0
disastrous consequences	0
imperative for harmonious society	1
attacked without hesitation	0
victory	1
prodded	0
will respect	1
strongly criticized	0
expressed confidence	1
is very concerned	0
against all hope	0
however	0
an axis of evil	0
grand	1
do not recognise	0
posturing	0
deepen anger	0
resentment	0
regret	0
work for peace	1
often must cope without	0
rebelled	0
it is inevitable for injustice to meet denunciation and rejection	0
critical opinions	0
bastion of resistance	0
very well defined and perverse	0
aggression	0
were protesting	0
simultaneously raises apprehensions and resentment	0
would damage	0
state terrorism	0
concern	0
agreed	1
despite the perils	0
it would be madness to hold elections now	0
however	0
regards	0
human rights violations	0
alarming	0
would only incite	0
in a state of war	0
axis of evil	0
wish to express our solidarity	1
questions can be asked	1
leaks	0
enemies	0
axis of evil	0
loudly trumpeted	1
long been denied	0
is promising	1
went down the drain	0
preservation of democracy and human rights	1
concern	0
objections	0
slapping	0
barely a day after	0
committing themselves	1
current priority	1
love	1
gives the saudi government its due	1
a chilly reception	0
but to understand	1
support for	1
insist	1
would care very little	0
severely	0
protests	0
a real problem	0
the protest	0
these people are committed terrorists	0
accidental slight	0
really abuse human rights	0
criticized	0
rigged	0
threats	0
waging a ruthless war	0
will be inviting	1
could welcome	1
palestinians' right to their own country	1
insists	1
condemned	0
do n't want	0
victory	1
chose	1
largest illusion	0
will again attack	0
has painted	0
do hope so	1
please	1
declining to comply	0
demolished	0
a primitive thirst for revenge	0
joyous	1
challenging and issuing objections	0
is now intolerable for the dignity	0
just cages	0
better approach	1
brouhaha	0
not subject to the get - out - of - jail escape hatches	1
deep divergences	0
litany	0
campaign	0
appreciation	1
are not satisfied with	0
to deliver official criticism	0
backing	1
axis of evil argument	0
intelligent , rational	1
masterminding	0
denounced	0
commendable	1
leak over the frontiers	0
sabre - rattling	0
forced him	0
it could devalue and spark inflation	0
has promised	1
denied	0
the explanation is , in fact is deceiving	0
free and fair	1
can never dampen or bend	1
look like a chicken farm run by a sadist	0
nothing was done to prevent the disaster awaiting	0
unilateral	0
vote rigging has been so thorough that hopes for a free election are dead	0
kill an american	0
not what it is all about	0
accepted	1
irresponsible	0
toasted	1
speech of moral strength	1
must not use double standards	0
brutal	0
arrogant	0
feared by	0
not try to change the world by command	0
extra vigil	1
privileges	1
how accustomed they are to trickery	0
stormy celebration	1
treading a path of coercion , intimidation and blackmailing	0
does not want	0
charged	0
spirit of cooperation and understanding	1
clubbed two islamic states	0
grave violation	0
expected to protect	1
getting better	1
good news	1
supported	1
aims	1
if not better	1
hardly ring true	0
new illustration of his character	1
meddling	0
smoothly and flawlessly	1
that safety net will fall apart	0
so exciting	1
still want	1
great shock and sorrow	0
real	1
a relief to	1
gratitude	1
peaceful	1
want	1
to attack palestinian ambulances and kill medical teams	0
can not	0
only possible definition will be torture and the violation of human rights	0
condemns unreservedly and in the strongest terms	0
a late resolution	0
defend themsleves against their oppressors	1
choked off	0
trying to provoke protests	0
cautioned	0
exceedingly high	0
not on very solid legal ground	0
feeling of uncertainty	0
could n't wait	1
trying to re - assert neocolonial rule	0
is ready to support	1
rejected	0
would have been logical and acceptable if	1
fake imposter	0
resolute commitment	1
have severed ties	0
is about to call on	1
are not happy	0
a defensive action	0
advice	1
blame	0
any pretence of fairness to all sides	0
hatred	0
sitting on the fence	0
seeking	1
a petty - minded populist who had done great damage to his country's economy	0
the opposition	0
incessant irritant	0
friendly faces	0
to do away with	0
declared	1
no small number of critical shots	0
expose the cracks	0
wants	1
exercise maximum restraint	1
has also expressed concern	0
is really hard to understand	0
achieving social harmony	1
firmly on the wrong side of international law	0
firebrand	0
islam is not alone targeted	0
applauded	1
simply do not understand	0
kneel in submission	0
turned down	0
tin - pot tyrant	0
to destroy	0
biased	0
incited	0
a man blinded by power	0
support	1
strongly condemn	0
a number of useful applications	1
backing out	0
legitimate rejection	0
considered	0
seek	1
glossing over	0
to win	1
would be reluctant	0
positive	1
boasts	1
only interested in buying time	0
violation	0
grinds on	0
an air of indignation	0
locking them up in cages	0
have expressed interest	1
astonished	0
the branding	0
urge	1
war on	0
has put himself into	0
interests	1
rage	0
double standards	0
entirely run counter to the aspirations	0
not	0
reject	0
miscalculate	0
better served	1
would remake venezuela to benefit the poor	1
will not have the same fate as	0
defend	1
historic milestone	1
always follows its interests	0
a power vacuum	0
niceties	1
bore the responsibility for the confused events	0
legitimate	1
undermine	0
according to washington's claim	0
ill - disciplined	0
support	1
axis of evil	0
erroneous acts	0
believe	1
deeper the international crisis , the better	0
grew so unhappy	0
had praised	1
denunciation and rejection	0
would not be harmed	1
below minimum standards	0
ostracising	0
encouraging	1
absence of democracy	0
has been efficient enough	1
a naive , patently stupid young man who chose the wrong heroes	0
victory of justice and freedom	1
victory	1
humane	1
put an end to	1
is wide awake	1
agreed the adoption of a decision for approval	1
spirit of	1
undermine	0
defiance	0
opinion was solidly behind	1
outcry	0
just not possible	0
wants	1
angry	0
improved	1
astounded	0
sharp divisions	0
realized	0
more sanctions should be imposed	0
so that	1
angry anti - us protests erupted	0
ensure instability or militancy	0
in order to stop the continuing decline	0
independence	1
voiced his concern	0
relished	0
this is no blind violence but rather targeted violence	0
to endorse	1
criticism	0
fiendish - looking	0
closed ranks	0
must condemn	0
smiling	1
axis of evil	0
confidence crisis	0
wants	1
overreacting	0
are n't quite at peace	0
gave much food for thought	0
taiwan independence	0
abandoning an ally	0
israeli abuses against palestinians	0
celebration ,	0
bristle at	0
advocated	1
acting out of self interest	0
has already warned	0
exploiting	0
favourable comment	1
fraud	0
criticism	0
find nothing positive	0
dialogue among civilizations	1
the sense of frustration	0
want more money for themselves ,	0
was criticized	0
a traitor	0
objection	0
row	0
still wants	1
given evidence to prove	0
territorial ambition	0
strong view	0
worst	0
opposition	0
hoped	1
could think of nothing better	0
the lack of	0
came forward opposing	0
not only	0
enormous	0
was refused	0
tinkering	0
launch efforts to make cyprus a friendship bridge	1
further hatred and a further escalation of the violence	0
gagged	0
committing wrong - doings	0
worst showing ever	0
without having any proof , reason or documentation	0
defends	1
either	0
it's not their ( britain's ) right or responsibility	0
view	0
hailed	1
back to square one	0
apartheid	0
constitute a serious insult	0
enormous implications	0
cultural preference	1
in a risk zone	0
yield	0
much more difficult	0
one of the most unstable	0
the most ideal way	1
have it better here	1
could undermine	0
had rebelled	0
shouting insults	0
de - escalation	1
oic - eu front against the united states	0
peaceful	1
argentine proportions	0
he would receive a hostile reception	0
failing to support	0
protested against	0
offer private recommendations	1
purposely play up	0
remarks branding	0
no longer live by the sword	0
harsh	0
in argentina's defense	1
hopes	1
expansionist	0
had handed an official protest	0
its burning territorial ambition	0
does not want	1
most audacious	1
criticism	0
the rule of law	1
x - ray prison camp	0
affected by the lackluster economy	0
practically no hospital medical attention	0
likening	0
relative success	1
it is a war out there	0
concerns	0
hopes	1
contrary to all reason	0
brings no good to world peace and economic development	0
axis of evil	0
centered	0
was approved	1
wanted	1
who did not drop out of law school as i did	0
seeks	1
wary of	0
keep up the hope	1
is determined	1
was a strong desire among	1
no power	0
peacefully	1
out of fear for their own power	0
axis of evil	0
can create trouble and instability	0
recognition of	1
violated	0
work better than anything i've seen so far	1
voiced its protest	0
will allow emissions to increase without any time frame , eternally	0
in whose chests the fire of anger is blazing	0
highly destructive	0
has ignored	0
chorus of condemnation	0
always underscores	1
warned	0
was favourable	1
publicity stunt	0
no double standards should be pursued here	0
has always resolutely opposed	0
have great confidence	1
his ship has been sailing towards a wrong direction for far too long	0
revolted	0
likely just an aggravating factor	0
continued support	1
negatively	0
fight against	0
to defer or reject	0
sensible , serious voice in cabinet	1
never stopped to consider	0
claims to defend	0
consequences	0
virulent	0
will be a disaster for bush	0
does not want	0
it's shameful	0
slammed by	0
mutual understanding and patience	1
will do its utmost	1
axis of evil theory	0
gaffe	0
are denouncing	0
victory of democracy	1
vacationing	0
achievements	1
desire	1
accused	0
sacrifice himself	0
had reservations	0
one of the most successful	1
wanted	1
subjected	0
free and fair	1
other major achievements	1
standing in the way	0
interference	0
not responsible	0
potentially embarrassing	0
sanctions message	0
harm is not limited to the incident itself	0
the consensus	1
respect	1
aggressors	0
strictly abide	1
signed off on	1
evildoer	0
condemning	0
preferring to concentrate	1
brought to the justice	1
concocted	0
to step down	0
could benefit	1
sad	0
as good as his word	0
fit of force	0
support	1
timely	1
will employ a crafty trick	0
disturbingly long - term	0
taking the stand supporting	1
free and fair	1
caution	1
in protest against the israeli holocaust against palestinian civilians	0
objections	0
invited	1
could trigger a reaction	0
proudly exercise	1
it is wrong	0
play a meaningful role	1
sanctity of	1
blindly accepting	0
defends	1
flawed	0
recklessly picked on our country	0
has no legitimacy	0
spewed out	0
chief opponent of	0
charge	0
we are living in a politically highly sophisticated society	0
domination	0
treating people this way	0
was only intended to fan up war hysteria	0
perception	0
competent	1
are willing to die	0
the support of	1
struggle started to annihilate turks in cyprus	0
or so it claims	0
turned thugs	0
raved	0
its crazies	0
to deny	0
is not up to	0
runaway	1
urging	1
catastrophe	0
phenomenon	0
can at best	1
thanked	1
turned down	0
legitimate and competent	1
even with all their tricks , there are too many of us	0
seek	1
mere	0
trust	1
has been dragging along	0
legitimate dissent	1
refuse to fulfill its obligations	0
marred	0
threats	0
independent	1
grudgingly	0
something sometimes go wrong	0
desperate	0
his commitments	1
turn its back	0
disobeying uncle sam	0
will steal	0
crimes	0
appreciating	1
illegitimate	0
the victim of state terrorism	0
raised the pitch	0
horror	0
fears	0
earned the most	1
american background	0
kind of propaganda war	0
rejecting	0
the criticism	0
further expressed alarm	0
scuzz	0
common - sense	1
major fear	0
have been completely ruled out	0
will be instrumental	1
put into power their puppets	0
will be an asset	1
tending to express itself outside of any institutional control	0
fair settlement	1
was too tainted for elections to be free and fair	0
out now	0
drove the imf even further away	0
accepted	1
isolation	0
highly unclear	0
are torn	0
clearly show serious unbalanced states of mind	0
with a hope	1
attempting to develop weapons of mass destruction	0
when it suits him	0
can not afford	0
independent	1
no one but she knew how far she was prepared to go	0
nothing will be achieved	0
exterminate	0
shameful	0
repeatedly guaranteed	1
railing	0
will of	1
hope	1
destroy the very foundations of the west	0
want	1
far preferable	1
opportunity	1
had moments of terror	0
axis of evil	0
how far the arab world has come	1
flaunt its hostility toward	0
filed a complaint	0
by some ironical trick of history	0
fomented or backed by the cia and the pentagon	0
too high	0
called for	1
this is crazy	0
universal values	1
will be respected	1
should not	0
must be banned	0
looking nervously over	0
terror compound	0
real increase	0
do - it - our - way	0
has displayed unrelenting resolve and confidence	1
has succeeded	1
protest	0
the hope	1
looks	0
conceded	0
can bring security and stability to all the parties without exception	1
imperialist war maniacs	0
will be a monumental tragedy	0
ever addicted to conspiracy theories	0
plotting to assassinate	0
had disagreed	0
stir up troubles	0
pointing its finger of blame	0
adequate	1
defend freedom	1
cowed	0
so vast	0
responding positively	1
criticisms	0
much better	1
unequal	0
these goals	1
satisfactorily	1
right to exist	1
convince the americans that the bush administration has not only succeeded in removing a regime of religious madmen	0
can and should never be	0
charges	0
to heel	0
charge	0
significant	0
three or four separate references to the same incidents	0
who are highly respected within the society	1
to reward	1
an enemy	0
as punishment for not voting the correct way	0
ideological fight against capitalism	0
it's hard to imagine them getting better treatment than they're already receiving	0
seek only its own profit	0
wanting to return	1
at present	0
if there are problems	0
criticism over	0
value	1
manifold	0
policy	1
asked	1
unfair	0
for the generosity of his soul	1
oddly enough	0
refusal to accept	0
imposed on him	0
threatens argentine democracy	0
by fraud	0
would be crushed one by one	0
ineffective	0
the problem is , who can ensure that these guidelines will indeed be adhered to	0
has now made himself heard	1
will be asked	1
scheme	0
seriously flawed	0
hospitality ends there	0
not to deal with	0
an economic beacon	1
comfortably	1
most serious consequences	0
total confusion of historical data	0
criticism	0
 lose popular support among	0
beyond the reach of any legal regime	0
gain more knowledge	1
proclaimed	1
has adopted	1
find itself an outcast of	0
welcomed	1
but	0
feel	0
is advocating	0
hope	1
evade its responsibility	0
realize their national aspirations	1
utterly	0
filled with repression	0
venezuela's strong slap on the face of the united states	1
the approval by	1
fundamentally flawed	0
responsible	1
a growing impression that misuari could pose a security threat	0
trying to harass	0
racial prejudice	0
highly appreciated	1
had been tipped	1
aggressively harping	0
nothing whatsoever	0
is not appropriate	0
warned	0
expressed	1
instead stay at the ritz - carlton	0
has long had tense relations	0
abandons	0
unfavorable	0
can`t be a minority if there is no nation	0
will come to realize	1
create uncertainties	0
horrors of	0
calls for	1
see	0
totally disagree	0
in metal cages named detention centres	0
have triumphed	1
put itself in a difficult position	0
have committed many sins	0
epoch - making	1
concern that exists	0
support	1
scores of nations	0
could have just as easily sustained by rereading his own copy	0
leeway	1
full of cruelties and torture	0
the aim	1
his hands would be empty	0
accused	0
brutalized , tortured , and humiliated	0
running slightly against	0
typical texan mentality	0
care	1
a nonsense term	0
no one can feel proud	0
camp x - ray	0
repeatedly made outrageous	0
breach of the very constitution	0
counting on	0
remember	1
alone is overwhelming	0
systematically subverted	0
said optimistically	1
bloodshed	0
better	1
celebrated	1
the possibility of a democratic , stable and prosperous	1
axis of evil	0
has been unscathed by scandals	1
is not credible	0
is consensus	1
being power - hungry	0
sees	0
called upon	1
violation	0
possible excesses and violations of rights	0
a halfway house	0
prevent such outlaw regimes and their terrorist cohorts	0
lashed out	0
respect for	1
will be rich in promises	1
gratuitously destructive	0
will put up with	0
can ask	1
merely superficial	0
issuing a letter of objection	0
bias against	0
inaccurate and fabricated	0
extremist	0
might have been more controllable then	1
got out of hand	0
systematic campaign of violence and intimidation	0
reckless	0
tactless actions	0
such measures	0
it is the united states that is threatening	0
it is itself the violator of human rights	0
imperialists	0
express concerns	0
his career was like a rough sea , with highs and lows and never calm	0
are concerned	0
are dangerous terrorists	0
distorts	0
reactions of repulsion	0
could not have wished	1
those who are not with him are against him	0
lowly outpost	0
to bow and accept the mayor's , israel's , demands	1
inaccurate	0
the support	1
was surprised , to put it mildly	0
call for	1
to such policy	0
to promote	1
recipe for disaster	0
the plotters	0
dismissing	0
had rebuffed	0
spewed out virulent remarks	0
regained	0
jumped to the conclusion	0
never again should	0
support for	1
impose	0
thought	0
all the worse	0
to its knees	0
will acknowledge	1
crimes of war	0
has to respect	1
deep concern of	0
should be fully guaranteed	1
has kept a close relationship	1
approval	1
should be condemned	0
does not qualify for any of the laws	0
living in isolation	0
massive potential market	1
committing themselves to peace	1
wariness	0
reminded	0
supports	1
a staunch ally	1
want to ask	1
near impossible	0
plan	1
even more dismal	0
recognizes	1
crushed politically , socially , economically	0
hope	1
harassment	0
brian gives up in confusion	0
hardest	0
cycle of violence	0
so - called	0
mutinous	0
vicissitudes	0
thanks to the taliban regime	0
urges	1
billions of dollars in lethal weapons every year	0
wishes of	0
aspirations	1
good excuse	0
to win	1
no israeli government can provide security	0
efforts to achieve a just peace	1
disagreements	0
denied	0
only empty rhetoric	0
commitments	0
the possible risks facing indonesia	0
will not do or say anything that could damage	1
considered	0
i'm up to my ears	0
should not be afraid of persecution	1
attempted	0
the scathing kesas report	0
perverse form of nationalist racism	0
meddling	0
the iranians have not done what the pakistan government has done	0
making a spectacle of	0
sent alarm bells ringing	0
are n't even allowed	0
appealed	1
has still put space exploration as a top priority	1
business - as - usual	0
the solidity of this argument , though , has increasingly been demolished	0
disagreement with	0
threats	0
should earnestly abide	1
total submission	0
so many uncertainties	0
perfectly at ease	1
to convince	1
would not support	0
know	0
relatively mild	1
potential problem	0
increasingly angry	0
lose the right to count itself among the world's democracies	0
cracks are appearing	0
anti - democractic	0
accused	0
rigging	0
allegations of	0
because of what they did	0
were only to be expected	0
for months	0
worries	0
disrespect of advice	0
clear and do not need further clarification or explanation	0
has denounced	0
axis of evil	0
willingness to support	1
free and fair	1
agreed	1
lambasted	0
are wondering	0
frightening voters	0
corrupt politicians	0
recognize	1
did not even have the goodness	0
warned	0
hand it the bill	0
ridiculously few	0
exasperated	0
not holding any lengthy debates	0
goals	1
can not accept	0
axis of evil	0
compares poorly	0
calculated	0
this is the final nail on the government's coffin	0
sort of taliban version of club med	0
incompetent	0
more suffering	0
triumph for human rights	1
policies	1
just and acceptable political framework	1
country of enormous potential	1
destroyed	0
neo - colonialism	0
outcry	0
overcome	1
impugned by biased reports	0
